t_sec,joint,current_rad,command_rad
0.6575,wrist_yaw,7.040186006213485e-07,0.0
0.6936,shoulder_yaw,0.092108176105473,0.1019156504426441
0.6936,shoulder_pitch,0.03947800653976768,0.09328857618790694
0.6936,elbow_pitch,0.8026366224508599,1.1168429663341493
0.6936,wrist_yaw,3.992375077165551e-07,0.0
0.7322,shoulder_yaw,0.09668820568717117,0.10733469858076676
0.7322,shoulder_pitch,0.03160046072132945,0.09802771149503747
0.7322,elbow_pitch,0.8122219989614646,1.122402919271507
0.7322,wrist_yaw,-2.219139205331281e-07,0.0
0.767,shoulder_yaw,0.10119336724776509,0.11212563884885791
0.767,shoulder_pitch,0.026551370462372565,0.10218688361562929
0.767,elbow_pitch,0.817914529905905,1.1272290410594255
0.767,wrist_yaw,3.192544977603231e-07,0.0
0.8059,shoulder_yaw,0.1057648735830919,0.11755582122862547
0.8059,shoulder_pitch,0.0490946637595172,0.10686387213211374
0.8059,elbow_pitch,0.8265428707572812,1.1325911757671432
0.8059,wrist_yaw,-2.3923291213909846e-07,0.0
0.8416,shoulder_yaw,0.11024729615887581,0.1224939544729462
0.8416,shoulder_pitch,0.05586522048232423,0.1110806137835399
0.8416,elbow_pitch,0.825939384797563,1.1373618164834078
0.8416,wrist_yaw,9.66022717956046e-07,0.0
0.8772,shoulder_yaw,0.11464099774380569,0.12729144685729987
0.8772,shoulder_pitch,0.05639124900313143,0.11514190682188326
0.8772,elbow_pitch,0.8208517607794151,1.1418944787065448
0.8772,wrist_yaw,4.6590837283166406e-07,0.0
0.9124,shoulder_yaw,0.11895298922226703,0.13207942480748866
0.9124,shoulder_pitch,0.055844600273740864,0.11915832029415255
0.9124,elbow_pitch,0.81440129063629,1.1463121419775302
0.9124,wrist_yaw,2.1448302558924203e-07,0.0
0.951,shoulder_yaw,0.1233341444593486,0.13727849948140666
0.951,shoulder_pitch,0.056453618951935,0.1234753858891053
0.951,elbow_pitch,0.8084706818568196,1.150982320166708
0.951,wrist_yaw,-3.946307846859131e-07,0.0
0.9897,shoulder_yaw,0.1278102676047823,0.14240941137875213
0.9897,shoulder_pitch,0.058635397848039006,0.12768793347592697
0.9897,elbow_pitch,0.8040147832103943,1.1554543287900185
0.9897,wrist_yaw,-4.6846610345677936e-07,0.0
1.0284,shoulder_yaw,0.13234266311389098,0.1474889690976633
1.0284,shoulder_pitch,0.06194523022534972,0.13180845723156068
1.0284,elbow_pitch,0.8013974512708052,1.1597396624255891
1.0284,wrist_yaw,-2.616275800155984e-07,0.0
1.0659,shoulder_yaw,0.13682061147126506,0.1523465698028143
1.0659,shoulder_pitch,0.06565855090441078,0.13569964089483796
1.0659,elbow_pitch,0.8006175281271675,1.1636980395050762
1.0659,wrist_yaw,2.198881518710587e-07,0.0
1.1004,shoulder_yaw,0.14107295598497027,0.15678469191937433
1.1004,shoulder_pitch,0.06909402383839011,0.13921016732918556
1.1004,elbow_pitch,0.8014589437424255,1.1671886071524944
1.1004,wrist_yaw,9.14314971278936e-07,0.0
1.1394,shoulder_yaw,0.14525135705782216,0.16171275966957296
1.1394,shoulder_pitch,0.07186834120434582,0.14305533208968066
1.1394,elbow_pitch,0.803674118090246,1.1709158270650493
1.1394,wrist_yaw,3.6826141398336034e-07,0.0
1.1785,shoulder_yaw,0.1494562027394351,0.16662039725685315
1.1785,shoulder_pitch,0.07378886073373117,0.14682588798973017
1.1785,elbow_pitch,0.806958058555157,1.174463458242862
1.1785,wrist_yaw,-6.463393569409073e-09,0.0
1.2169,shoulder_yaw,0.1536962826732843,0.17142338460103354
1.2169,shoulder_pitch,0.07482664575389379,0.15045579322709118
1.2169,elbow_pitch,0.8109792431306571,1.1777677019338202
1.2169,wrist_yaw,-3.459136839615348e-08,0.0
1.2507,shoulder_yaw,0.1577471886473753,0.17555971992230288
1.2507,shoulder_pitch,0.07503083517743792,0.1535312276206856
1.2507,elbow_pitch,0.8153708977370532,1.1804729990186433
1.2507,wrist_yaw,7.942536710534821e-07,0.0
1.2893,shoulder_yaw,0.1617352536842461,0.1802252390950936
1.2893,shoulder_pitch,0.07463660303653936,0.15694048341028555
1.2893,elbow_pitch,0.8198606624791247,1.1833599735588856
1.2893,wrist_yaw,3.2431789978305013e-07,0.0
1.3278,shoulder_yaw,0.1657259545888154,0.1848222603431948
1.3278,shoulder_pitch,0.07388520387489841,0.16023409701118596
1.3278,elbow_pitch,0.8242049225052511,1.1860246394621474
1.3278,wrist_yaw,6.37976607623948e-08,0.0
1.3665,shoulder_yaw,0.1697304492761719,0.1893554787332909
1.3665,shoulder_pitch,0.07300073178057538,0.16341416528185468
1.3665,elbow_pitch,0.8282035040004864,1.1884672532442009
1.3665,wrist_yaw,1.4124207172272902e-08,0.0
1.4055,shoulder_yaw,0.17372409413385878,0.1938121253185068
1.4055,shoulder_pitch,0.07217217208586754,0.16647061169316704
1.4055,elbow_pitch,0.8317077603371399,1.1906789463981458
1.4055,wrist_yaw,9.605891608540486e-08,0.0
1.4429,shoulder_yaw,0.17764370455024145,0.19810202125942947
1.4429,shoulder_pitch,0.07153799028896804,0.16934297581291868
1.4429,elbow_pitch,0.8346199137947158,1.1926198022394867
1.4429,wrist_yaw,3.1697968188261413e-07,0.0
1.4774,shoulder_yaw,0.1813428324717797,0.20195870096310406
1.4774,shoulder_pitch,0.07117191097482757,0.17186319263634436
1.4774,elbow_pitch,0.8368833889752324,1.1941981295951627
1.4774,wrist_yaw,8.369370292500211e-07,0.0
1.516,shoulder_yaw,0.18495095968168096,0.20619242090892528
1.516,shoulder_pitch,0.07115410877723746,0.1745577633279429
1.516,elbow_pitch,0.8385229257005079,1.195738651852751
1.516,wrist_yaw,3.6660191547677253e-07,0.0
1.5546,shoulder_yaw,0.18854764042926891,0.21036530450406873
1.5546,shoulder_pitch,0.07150379847064488,0.17713498544555062
1.5546,elbow_pitch,0.8395938805795712,1.1970485750691089
1.5546,wrist_yaw,6.729682760166537e-08,0.0
1.5932,shoulder_yaw,0.19214922795881278,0.21445225558285355
1.5932,shoulder_pitch,0.0721929514701822,0.17957820383268142
1.5932,elbow_pitch,0.8401725275971311,1.198118305806744
1.5932,wrist_yaw,4.653724138668686e-09,0.0
1.6273,shoulder_yaw,0.1955829680331933,0.2179910643453694
1.6273,shoulder_pitch,0.07314165239189406,0.1816246348288506
1.6273,elbow_pitch,0.8403357884318303,1.1988636306024913
1.6273,wrist_yaw,6.194818880000099e-07,0.0
1.6659,shoulder_yaw,0.19895584417538287,0.22193584385288326
1.6659,shoulder_pitch,0.07429498600506522,0.183824980867499
1.6659,elbow_pitch,0.8401866962620299,1.1994840962680633
1.6659,wrist_yaw,2.416266759040942e-07,0.0
1.7042,shoulder_yaw,0.2023050461745223,0.22575881785176438
1.7042,shoulder_pitch,0.07557692621406231,0.18587029061558225
1.7042,elbow_pitch,0.8398170691110861,1.1998602432556118
1.7042,wrist_yaw,9.907261282617872e-08,0.0
1.7429,shoulder_yaw,0.2056424570720091,0.22953414705987848
1.7429,shoulder_pitch,0.07690908055373528,0.1877996099626561
1.7429,elbow_pitch,0.8393049894652315,1.1999993220368563
1.7429,wrist_yaw,5.576718844435702e-08,0.0
1.7815,shoulder_yaw,0.208950525928241,0.23322410806453486
1.7815,shoulder_pitch,0.07821801817059588,0.1895916529530509
1.7815,elbow_pitch,0.8387106121223472,1.1998964414518933
1.7815,wrist_yaw,1.1688174266700183e-07,0.0
1.8185,shoulder_yaw,0.21215268698259873,0.2366747107660718
1.8185,shoulder_pitch,0.07944002110457478,0.19117708534904412
1.8185,elbow_pitch,0.8380760579726471,1.1995713883970232
1.8185,wrist_yaw,3.875501091692584e-07,0.0
1.857,shoulder_yaw,0.21526995664443335,0.24018749366594408
1.857,shoulder_pitch,0.08053163575357924,0.19269411112521062
1.857,elbow_pitch,0.8374252283617231,1.1989966095246427
1.857,wrist_yaw,3.133601151310529e-07,0.0
1.8936,shoulder_yaw,0.21825590305661782,0.24343071266208707
1.8936,shoulder_pitch,0.08146450979785107,0.1940007524891954
1.8936,elbow_pitch,0.8367682285350622,1.1982312716219141
1.8936,wrist_yaw,4.7283549150500855e-07,0.0
1.9288,shoulder_yaw,0.22107093845132963,0.24647698114912853
1.9288,shoulder_pitch,0.08222778086156923,0.19513907145079468
1.9288,elbow_pitch,0.8361050224788467,1.1972917586543803
1.9288,wrist_yaw,6.125603679915309e-07,0.0
1.9671,shoulder_yaw,0.2238167500640739,0.249699955109992
1.9671,shoulder_pitch,0.08282058903905959,0.19624159836151067
1.9671,elbow_pitch,0.8354159516395013,1.1960469907894768
1.9671,wrist_yaw,2.5072437207083476e-07,0.0
2.0057,shoulder_yaw,0.2265521835499794,0.2528677010779299
2.0057,shoulder_pitch,0.08325234714195646,0.19721405646800746
2.0057,elbow_pitch,0.8346722168102149,1.1945517225926179
2.0057,wrist_yaw,3.486822337825488e-08,0.0
2.0415,shoulder_yaw,0.22920057576811456,0.25570131375473293
2.0415,shoulder_pitch,0.08354886184070869,0.19798184010481545
2.0415,elbow_pitch,0.8338544374989548,1.1929663412140659
2.0415,wrist_yaw,3.032598860220264e-07,0.0
2.0806,shoulder_yaw,0.23180993090497592,0.2587000783607945
2.0806,shoulder_pitch,0.08372605455509569,0.1986791485972362
2.0806,elbow_pitch,0.8329253223870559,1.1910109116097058
2.0806,wrist_yaw,1.3529081728592202e-07,0.0
2.1186,shoulder_yaw,0.23437619037505236,0.26156873392488245
2.1186,shoulder_pitch,0.08380794925752313,0.19922413515470586
2.1186,elbow_pitch,0.8318541729082265,1.1888483388707056
2.1186,wrist_yaw,1.436144638042472e-07,0.0
2.154,shoulder_yaw,0.23681176311773589,0.2641293059041899
2.154,shoulder_pitch,0.08383256446611129,0.19959922040639128
2.154,elbow_pitch,0.8306333090125504,1.1866535655933597
2.154,wrist_yaw,4.533602727701896e-07,0.0
2.1881,shoulder_yaw,0.23906263515829795,0.26651268927789523
2.1881,shoulder_pitch,0.08383182600822256,0.19984412629961368
2.1881,elbow_pitch,0.8292643959645032,1.1843649179088855
2.1881,wrist_yaw,6.480862928066632e-07,0.0
2.2272,shoulder_yaw,0.24124644726177247,0.2691280820488097
2.2272,shoulder_pitch,0.08379633612227662,0.19998464775155445
2.2272,elbow_pitch,0.8277155878505995,1.1815532595159821
2.2272,wrist_yaw,2.2968691592213014e-07,0.0
2.2665,shoulder_yaw,0.24342911589944877,0.2716877948432243
2.2665,shoulder_pitch,0.08372475259183994,0.1999769007478867
2.2665,elbow_pitch,0.8259626649738521,1.1784637712559956
2.2665,wrist_yaw,-1.2960469118521959e-08,0.0
2.3056,shoulder_yaw,0.24559767321726153,0.2741060408825386
2.3056,shoulder_pitch,0.08362874078292587,0.19982046613553714
2.3056,elbow_pitch,0.823999021433551,1.1752010089331537
2.3056,wrist_yaw,3.0697696851961697e-08,0.0
2.3425,shoulder_yaw,0.24768345601576072,0.276319364509371
2.3425,shoulder_pitch,0.083531327563503,0.19953326486662917
2.3425,elbow_pitch,0.8218410858739039,1.1718848872316214
2.3425,wrist_yaw,2.7700026824636723e-07,0.0
2.3804,shoulder_yaw,0.24967397200644278,0.27850694816870847
2.3804,shoulder_pitch,0.08342993136922483,0.19909520348276855
2.3804,elbow_pitch,0.8194932471893802,1.1682566964701746
2.3804,wrist_yaw,3.2438637092823977e-07,0.0
2.418,shoulder_yaw,0.25155286519354664,0.2805562911130124
2.418,shoulder_pitch,0.0833267192693938,0.19852540607822472
2.418,elbow_pitch,0.8169709201009608,1.1644978033307374
2.418,wrist_yaw,3.828869639150946e-07,0.0
2.4528,shoulder_yaw,0.25327350836907087,0.2823628063656447
2.4528,shoulder_pitch,0.08324319202650353,0.19787587339438503
2.4528,elbow_pitch,0.8143182904198347,1.1608540195884365
2.4528,wrist_yaw,5.533312657123983e-07,0.0
2.4914,shoulder_yaw,0.25490162353646567,0.2842639361599179
2.4914,shoulder_pitch,0.0831365444595712,0.1970193209609134
2.4914,elbow_pitch,0.8115256142466003,1.1566338965320726
2.4914,wrist_yaw,3.191170525695408e-07,0.0
2.5301,shoulder_yaw,0.25647200446118645,0.2860651304592034
2.5301,shoulder_pitch,0.08298379150663328,0.19601576704084783
2.5301,elbow_pitch,0.8085902156602267,1.1522104717051906
2.5301,wrist_yaw,1.8966563044398845e-07,0.0
2.5687,shoulder_yaw,0.25798842462318966,0.2877590710641136
2.5687,shoulder_pitch,0.0827759489998145,0.1948687009816549
2.5687,elbow_pitch,0.8055152605725625,1.1476033195289843
2.5687,wrist_yaw,1.759789121611735e-07,0.0
2.6029,shoulder_yaw,0.2593789539205299,0.2891658545919694
2.6029,shoulder_pitch,0.08256281592544785,0.1937366760877468
2.6029,elbow_pitch,0.8023612723616361,1.1433848921179393
2.6029,wrist_yaw,4.4136072761289416e-07,0.0
2.6406,shoulder_yaw,0.260666757716211,0.2906141167902475
2.6406,shoulder_pitch,0.08230893326360182,0.1923653174127488
2.6406,elbow_pitch,0.7991212248268009,1.1385943219464094
2.6406,wrist_yaw,3.6230940565525387e-07,0.0
2.6798,shoulder_yaw,0.2618848663715314,0.2920115589458742
2.6798,shoulder_pitch,0.08197690007123218,0.19079850936972467
2.6798,elbow_pitch,0.7957721021811255,1.1334452049891934
2.6798,wrist_yaw,2.3985504826370445e-07,0.0
2.7185,shoulder_yaw,0.2630392823167273,0.29329727984594883
2.7185,shoulder_pitch,0.08155842942815483,0.18909008521848966
2.7185,elbow_pitch,0.7923028183909001,1.128133811163713
2.7185,wrist_yaw,2.1781370389505932e-07,0.0
2.7573,shoulder_yaw,0.26411862457545193,0.29446677918889264
2.7573,shoulder_pitch,0.0810620753290703,0.1872486345377687
2.7573,elbow_pitch,0.7887117778147726,1.122687504112077
2.7573,wrist_yaw,2.6201613138044226e-07,0.0
2.7959,shoulder_yaw,0.26510659260006586,0.29551924077185465
2.7959,shoulder_pitch,0.08050310942264051,0.1852808529709977
2.7959,elbow_pitch,0.7850038282192381,1.1171248061994938
2.7959,wrist_yaw,3.2573560527984756e-07,0.0
2.8305,shoulder_yaw,0.2659601379611515,0.29636122539687876
2.8305,shoulder_pitch,0.07995579935566365,0.18342053127816782
2.8305,elbow_pitch,0.7812464062923664,1.1120679479181308
2.8305,wrist_yaw,4.915935226471899e-07,0.0
2.8692,shoulder_yaw,0.26670930200741005,0.297213281035623
2.8692,shoulder_pitch,0.07936153527581971,0.18117559178070186
2.8692,elbow_pitch,0.7774050775119553,1.1061851219805103
2.8692,wrist_yaw,3.840716134259178e-07,0.0
2.9079,shoulder_yaw,0.26736907809101335,0.2979461577888503
2.9079,shoulder_pitch,0.07870418641078293,0.1788176174287044
2.9079,elbow_pitch,0.7734666289176636,1.100226134247303
2.9079,wrist_yaw,3.282592352847399e-07,0.0
2.9466,shoulder_yaw,0.26794376925363983,0.29856787381864597
2.9466,shoulder_pitch,0.07798347920492277,0.1763281904500576
2.9466,elbow_pitch,0.7694259655873767,1.0941445421051843
2.9466,wrist_yaw,3.148600871105409e-07,0.0
2.9852,shoulder_yaw,0.26843065498011187,0.2990783039401835
2.9852,shoulder_pitch,0.07720617613850331,0.17370799104296605
2.9852,elbow_pitch,0.7652830542154659,1.0879451648458192
2.9852,wrist_yaw,3.286507187056064e-07,0.0
3.0209,shoulder_yaw,0.2688148930132833,0.2994476911303696
3.0209,shoulder_pitch,0.07643502760110356,0.17119593825591634
3.0209,elbow_pitch,0.7610929680756263,1.082172515034507
3.0209,wrist_yaw,3.899045255704084e-07,0.0
3.0591,shoulder_yaw,0.26910196953008725,0.29974270248923246
3.0591,shoulder_pitch,0.07562858182637497,0.16834441354264618
3.0591,elbow_pitch,0.7568352284526215,1.0757997489723363
3.0591,wrist_yaw,3.7350730990212926e-07,0.0
3.0938,shoulder_yaw,0.269289837113573,0.29991270666511066
3.0938,shoulder_pitch,0.07483879348877481,0.16568075003774096
3.0938,elbow_pitch,0.7525649126757058,1.070002243341986
3.0938,wrist_yaw,3.851084293562923e-07,0.0
3.1284,shoulder_yaw,0.269384355163203,0.29999281843814285
3.1284,shoulder_pitch,0.07407051264138094,0.16293457348310444
3.1284,elbow_pitch,0.7483123842710532,1.06416759026647
3.1284,wrist_yaw,3.6656771532977905e-07,0.0
3.1665,shoulder_yaw,0.26939180925235195,0.29997794380920917
3.1665,shoulder_pitch,0.07323840558912731,0.15978446185639952
3.1665,elbow_pitch,0.7440280961543959,1.0576372577219095
3.1665,wrist_yaw,3.4540707716999496e-07,0.0
3.2055,shoulder_yaw,0.26931094468804384,0.2998505397586915
3.2055,shoulder_pitch,0.07229975656452971,0.15645178984423025
3.2055,elbow_pitch,0.7396724380408434,1.0509015025909876
3.2055,wrist_yaw,3.5403721001077844e-07,0.0
3.2443,shoulder_yaw,0.26913643080928923,0.29960869137647184
3.2443,shoulder_pitch,0.07125414298938468,0.15299004948868106
3.2443,elbow_pitch,0.7352258755360843,1.0440777616260704
3.2443,wrist_yaw,3.7960175577633365e-07,0.0
3.283,shoulder_yaw,0.2688636126595681,0.2992552863195255
3.283,shoulder_pitch,0.07012769712975335,0.14943640441882705
3.283,elbow_pitch,0.7306880591521523,1.0372419778157909
3.283,wrist_yaw,4.030236170212679e-07,0.0
3.3218,shoulder_yaw,0.26848998999573165,0.29879083660527783
3.3218,shoulder_pitch,0.06894967128738136,0.14578338183322767
3.3218,elbow_pitch,0.7260669661484116,1.0303808328648325
3.3218,wrist_yaw,4.180661937802862e-07,0.0
3.3584,shoulder_yaw,0.26802435912742967,0.2982452829143104
3.3584,shoulder_pitch,0.0677781242399338,0.14220895418155058
3.3584,elbow_pitch,0.7214054002078575,1.0238193627663368
3.3584,wrist_yaw,3.871821353586411e-07,0.0
3.3948,shoulder_yaw,0.2674778162148178,0.29761682183042476
3.3948,shoulder_pitch,0.0666470671348307,0.13863646036453098
3.3948,elbow_pitch,0.7167452759867416,1.0174027923793754
3.3948,wrist_yaw,3.456127186866428e-07,0.0
3.4335,shoulder_yaw,0.26683271062472713,0.2968207419734349
3.4335,shoulder_pitch,0.06548587629038195,0.13463264710540868
3.4335,elbow_pitch,0.7120506159812285,1.0103701289959022
3.4335,wrist_yaw,4.219350222097764e-07,0.0
3.4723,shoulder_yaw,0.2660827546674464,0.29592374977946345
3.4723,shoulder_pitch,0.06428040417925945,0.13058319228581294
3.4723,elbow_pitch,0.7073162593358303,1.0034188528527421
3.4723,wrist_yaw,4.539873817022794e-07,0.0
3.5109,shoulder_yaw,0.2652255029091501,0.2949113941394196
3.5109,shoulder_pitch,0.06302760994067776,0.12641889978368862
3.5109,elbow_pitch,0.7025424251959499,0.9964314320038692
3.5109,wrist_yaw,4.693337019300604e-07,0.0
3.5498,shoulder_yaw,0.2642641778849819,0.29379296715107606
3.5498,shoulder_pitch,0.061736870432612646,0.12217965068577048
3.5498,elbow_pitch,0.6977387214638683,0.9894781945532021
3.5498,wrist_yaw,4.6116342355854714e-07,0.0
3.5888,shoulder_yaw,0.263199958039641,0.292555337671362
3.5888,shoulder_pitch,0.06041078227522355,0.11781872221601536
3.5888,elbow_pitch,0.6929114135555466,0.9824866030738137
3.5888,wrist_yaw,4.611972853136965e-07,0.0
3.6264,shoulder_yaw,0.26204666391307313,0.29124554897682614
3.6264,shoulder_pitch,0.059076465810053116,0.11349429889309211
3.6264,elbow_pitch,0.6880885948833352,0.9757087087815657
3.6264,wrist_yaw,4.076036894529807e-07,0.0
3.6628,shoulder_yaw,0.2608333196030891,0.2899072981264723
3.6628,shoulder_pitch,0.057779667727259586,0.10932054047921197
3.6628,elbow_pitch,0.6833225141368316,0.9693083644066661
3.6628,wrist_yaw,2.870369626401577e-07,0.0
3.7015,shoulder_yaw,0.25952680372723225,0.2883369612901973
3.7015,shoulder_pitch,0.05644931431399197,0.10467743609240271
3.7015,elbow_pitch,0.6785814634130587,0.9623462327247984
3.7015,wrist_yaw,4.3065757504029056e-07,0.0
3.7401,shoulder_yaw,0.2581155783189087,0.28668397496168924
3.7401,shoulder_pitch,0.05507253258887446,0.10003327781382608
3.7401,elbow_pitch,0.6738634522415832,0.955543983299102
3.7401,wrist_yaw,4.872135567811557e-07,0.0
3.7786,shoulder_yaw,0.2565974864009773,0.28492677637339636
3.7786,shoulder_pitch,0.05364989604567698,0.09532299031669558
3.7786,elbow_pitch,0.6691724190711896,0.9488052540198413
3.7786,wrist_yaw,5.012894505673714e-07,0.0
3.8174,shoulder_yaw,0.2549756697761141,0.2830638440279983
3.8174,shoulder_pitch,0.052186498018767985,0.09054368074172527
3.8174,elbow_pitch,0.6645142559607349,0.9421287453472459
3.8174,wrist_yaw,4.923087261458479e-07,0.0
3.8539,shoulder_yaw,0.2532874201146065,0.2812062908249073
3.8539,shoulder_pitch,0.05073126730919094,0.08596560134631462
3.8539,elbow_pitch,0.6599304312907891,0.935882035393632
3.8539,wrist_yaw,3.3286502899379825e-07,0.0
3.8916,shoulder_yaw,0.25152686659694556,0.27918170504643924
3.8916,shoulder_pitch,0.04926460625292564,0.08115977566777566
3.8916,elbow_pitch,0.655418838710037,0.929478024233879
3.8916,wrist_yaw,3.5928416992203645e-07,0.0
3.9256,shoulder_yaw,0.24974897626493772,0.2772789177919864
3.9256,shoulder_pitch,0.04785187863691327,0.07679618167791781
3.9256,elbow_pitch,0.6510406938548019,0.9237971720829246
3.9256,wrist_yaw,1.1899978502441348e-07,0.0
3.9642,shoulder_yaw,0.24788325110927967,0.27500091464283416
3.9642,shoulder_pitch,0.04639189240290646,0.0717438509698846
3.9642,elbow_pitch,0.6467403732685177,0.9173764152063517
3.9642,wrist_yaw,4.299417131851746e-07,0.0
4.0028,shoulder_yaw,0.2458945274670821,0.2726405965015304
4.0028,shoulder_pitch,0.04485783018812833,0.0666838544207796
4.0028,elbow_pitch,0.6424955514032676,0.9111122679670366
4.0028,wrist_yaw,5.959788136233673e-07,0.0
4.0413,shoulder_yaw,0.24377304712920786,0.2701768354804675
4.0413,shoulder_pitch,0.04325242572094557,0.061570697239378885
4.0413,elbow_pitch,0.6382974120243534,0.9049494179093127
4.0413,wrist_yaw,6.451919985271609e-07,0.0
4.0791,shoulder_yaw,0.2415420689470415,0.26766630490108956
4.0791,shoulder_pitch,0.04160755705222247,0.056519025209058306
4.0791,elbow_pitch,0.6341575575656633,0.8990240294340465
4.0791,wrist_yaw,5.450385116308951e-07,0.0
4.1141,shoulder_yaw,0.23928207437489574,0.26527458467229376
4.1141,shoulder_pitch,0.04000253565518711,0.05184093582045764
4.1141,elbow_pitch,0.6301300381630607,0.8936805290208037
4.1141,wrist_yaw,1.8164707019093716e-07,0.0
4.1502,shoulder_yaw,0.23699388723457962,0.26268545378627783
4.1502,shoulder_pitch,0.03842041506046342,0.046911397666857896
4.1502,elbow_pitch,0.6262135111779218,0.8881984604591496
4.1502,wrist_yaw,1.7385437864919047e-07,0.0
4.1891,shoulder_yaw,0.23461657039387224,0.2598405615338472
4.1891,shoulder_pitch,0.036801514811691145,0.041642492707269024
4.1891,elbow_pitch,0.6223717046202527,0.8825069293176139
4.1891,wrist_yaw,4.552389512026478e-07,0.0
4.2234,shoulder_yaw,0.23219799497294352,0.25720177431060026
4.2234,shoulder_pitch,0.03520479923430191,0.03688217529346568
